panel_id,dept,building_id,region_id,lon,lat,panel_2d_area_m2,surface_m2,tilt_degrees,azimuth_degrees,confidence,source_image,source_tile,building_link_method,region_match_method
056114035_p224,56,,,-3.042166745543983,48.1966669753713,10.519,10.519,,,0.8838,056114035.jpg,,none,none
056114035_p225,56,,,-3.0420661282972743,48.19664457835509,1.49,1.49,,,0.728,056114035.jpg,,none,none
056114141_p226,56,,,-2.76579879624446,47.87718288145968,13.552,13.552,,,0.9662,056114141.jpg,,none,none
056114158_p227,56,,,-3.343086598339993,47.81054651407227,237.502,237.502,,,0.9746,056114158.jpg,,none,none
056114158_p228,56,,,-3.3432305930296224,47.81058070282918,52.627,52.627,,,0.9834,056114158.jpg,,none,none
056114158_p229,56,,,-3.342976783631819,47.810593526339254,15.788,15.788,,,0.8423,056114158.jpg,,none,none
056114305_p230,56,,,-3.0348376817123164,47.92755266427554,12.734,12.734,,,0.9795,056114305.jpg,,none,none
05611431_p231,56,56239_05611431,56239_05611431_r12,-2.149875740260751,47.69780353526188,9.625,12.352,38.81,9.4,0.8455,05611431.jpg,0314_6746,stage2a_spatial,overlap
056114324_p232,56,,,-2.6488351995916966,47.71404461872376,11.999,11.999,,,0.9701,056114324.jpg,,none,none
056114339_p233,56,,,-2.4575349407095186,47.97446297133648,18.849,18.849,,,0.9582,056114339.jpg,,none,none
056114417_p234,56,,,-3.3490407129882174,47.81278777742275,18.457,18.457,,,0.9465,056114417.jpg,,none,none
056114551_p235,56,,,-2.737533199090845,47.91786298547393,22.575,22.575,,,0.9662,056114551.jpg,,none,none
056114726_p236,56,,,-3.2163633825728484,48.126394785532995,17.393,17.393,,,0.9268,056114726.jpg,,none,none
056114735_p237,56,,,-2.549179220956978,47.611406979070956,31.308,31.308,,,0.9802,056114735.jpg,,none,none
056114818_p238,56,,,-3.311080925714779,48.0379863332258,24.216,24.216,,,0.9725,056114818.jpg,,none,none
056114819_p239,56,,,-2.3267552860554934,47.77217245172072,12.723,12.723,,,0.9378,056114819.jpg,,none,none
056114894_p240,56,,,-2.324765190986422,47.901370725948624,18.467,18.467,,,0.9611,056114894.jpg,,none,none
05611496_p241,56,,,-2.808043790132154,47.63663846190271,2.614,2.614,,,0.9337,05611496.jpg,,none,none
05611496_p242,56,,,-2.808010658364825,47.63662120011813,2.212,2.212,,,0.8852,05611496.jpg,,none,none
056115109_p243,56,,,-2.8562447834099096,47.62430762752194,19.605,19.605,,,0.9725,056115109.jpg,,none,none
056115200_p244,56,,,-2.8326524228817114,48.10451966940035,3.888,3.888,,,0.8337,056115200.jpg,,none,none
056115274_p245,56,,,-2.688112789438155,47.776794249569974,17.486,17.486,,,0.9599,056115274.jpg,,none,none
056115381_p246,56,,,-2.853008660563771,47.624197725818505,4.662,4.662,,,0.9664,056115381.jpg,,none,none
056115404_p247,56,,,-2.8654222330854044,47.626834923108106,16.076,16.076,,,0.9562,056115404.jpg,,none,none
056115424_p248,56,56025_056115424,56025_056115424_r1,-2.4165512453577556,48.105853501803914,12.404,17.201,43.85,174.16,0.9762,056115424.jpg,0297_6793,stage2a_spatial,contains
056115624_p249,56,,,-3.1525234395626334,47.61599819303626,6.7,6.7,,,0.9595,056115624.jpg,,none,none
056115671_p250,56,,,-3.0097679161163837,47.87784258815942,7.714,7.714,,,0.9683,056115671.jpg,,none,none
056115795_p251,56,,,-3.4397260534246263,47.745880600046945,14.758,14.758,,,0.9689,056115795.jpg,,none,none
056115954_p252,56,,,-2.097763504391354,47.745791388085365,16.353,16.353,,,0.9465,056115954.jpg,,none,none
056116059_p253,56,,,-3.2502758680162196,47.698996616724955,16.985,16.985,,,0.9707,056116059.jpg,,none,none
05611624_p254,56,,,-2.8938806090552807,47.6734313092392,5.985,5.985,,,0.9122,05611624.jpg,,none,none
05611640_p255,56,,,-2.714598349820941,47.96205250207783,24.615,24.615,,,0.9738,05611640.jpg,,none,none
056116457_p256,56,,,-2.684489266486429,48.0576307535074,21.265,21.265,,,0.9538,056116457.jpg,,none,none
056116477_p257,56,,,-3.3627702522644864,48.063970604345315,20.93,20.93,,,0.9677,056116477.jpg,,none,none
05611653_p258,56,,,-2.7449269076900222,47.72450863476928,13.944,13.944,,,0.9553,05611653.jpg,,none,none
056116607_p259,56,,,-2.9207531770902975,48.10510543487927,11.523,11.523,,,0.9395,056116607.jpg,,none,none
056116635_p260,56,,,-2.5700672581762722,47.68678512496865,25.586,25.586,,,0.9776,056116635.jpg,,none,none
056116647_p261,56,,,-2.956912427652315,47.70091725366753,13.227,13.227,,,0.9206,056116647.jpg,,none,none
056116854_p262,56,,,-3.040949293134147,47.92860571144985,70.697,70.697,,,0.9675,056116854.jpg,,none,none
056116883_p263,56,,,-3.1658808903596745,48.100598718174815,21.765,21.765,,,0.9693,056116883.jpg,,none,none
056116888_p264,56,,,-2.5696527773425903,47.68683763844477,1.562,1.562,,,0.7475,056116888.jpg,,none,none
056116946_p265,56,,,-2.3096533665002266,47.9006135875353,646.29,646.29,,,0.9891,056116946.jpg,,none,none
056117167_p266,56,,,-2.8548570036454426,47.626072756873974,15.829,15.829,,,0.9549,056117167.jpg,,none,none
056117213_p267,56,,,-2.6827175905200664,47.91769769588344,231.609,231.609,,,0.99,056117213.jpg,,none,none
056117222_p268,56,,,-2.9364956012043724,47.8495386787617,41.01,41.01,,,0.9676,056117222.jpg,,none,none
056117222_p269,56,,,-2.9366206932419106,47.849519373985,20.105,20.105,,,0.9669,056117222.jpg,,none,none
056117426_p270,56,56004_056117426,,-2.374340255048357,47.50339465824092,2.127,2.127,,,0.8802,056117426.jpg,,stage2a_spatial,none
056117426_p271,56,56004_056117426,,-2.3742958490857746,47.50337627259084,8.348,8.348,,,0.8995,056117426.jpg,,stage2a_spatial,none
056117440_p272,56,,,-2.309985057537223,47.90190686909958,12.464,12.464,,,0.9673,056117440.jpg,,none,none
056117440_p273,56,,,-2.310125336560029,47.9018876005978,6.749,6.749,,,0.9473,056117440.jpg,,none,none
05611748_p274,56,,,-2.807996572503444,47.636946791196614,1.854,1.854,,,0.6561,05611748.jpg,,none,none
056117673_p275,56,,,-2.864121868514069,47.62730844908611,3.905,3.905,,,0.9686,056117673.jpg,,none,none
056117682_p276,56,,,-2.859668395795209,47.630774358646114,125.65,125.65,,,0.9441,056117682.jpg,,none,none
056117756_p277,56,,,-2.9932150626649348,47.919221087855185,16.301,16.301,,,0.9181,056117756.jpg,,none,none
056117756_p278,56,,,-2.9931595856307047,47.91917242977412,26.165,26.165,,,0.941,056117756.jpg,,none,none
056117877_p279,56,,,-2.4108331662499953,47.80429228877296,9.598,9.598,,,0.9528,056117877.jpg,,none,none
056117928_p280,56,,,-2.3096624438741835,47.90189082150378,35.517,35.517,,,0.9843,056117928.jpg,,none,none
056118000_p281,56,,,-2.610047305627457,47.9421375462694,22.12,22.12,,,0.9785,056118000.jpg,,none,none
056118057_p282,56,,,-2.67367259629754,47.7601349201829,13.114,13.114,,,0.9217,056118057.jpg,,none,none
056118087_p283,56,,,-2.8886045711660526,47.860220876689105,12.351,12.351,,,0.967,056118087.jpg,,none,none
056118109_p284,56,,,-2.7284795817431573,47.91876372285918,12.724,12.724,,,0.9199,056118109.jpg,,none,none
056118119_p285,56,,,-2.825371873134534,48.12681046428399,19.212,19.212,,,0.9536,056118119.jpg,,none,none
056118151_p286,56,56250_056118151,56250_056118151_r3,-2.1069916153903763,47.572461831236105,23.825,33.461,44.6,207.68,0.9781,056118151.jpg,0316_6732,stage2a_spatial,contains
056118258_p287,56,,,-3.4756601765143333,47.811265041193145,11.033,11.033,,,0.9726,056118258.jpg,,none,none
056118333_p288,56,,,-3.1069569579086154,47.58754182545327,1.545,1.545,,,0.7609,056118333.jpg,,none,none
056118333_p289,56,,,-3.1069437213194515,47.5875275147781,2.79,2.79,,,0.8142,056118333.jpg,,none,none
056118431_p290,56,56004_056118431,56004_056118431_r0,-2.383565739906101,47.50398998961627,14.056,19.452,43.73,212.7,0.9486,056118431.jpg,0295_6726,stage2a_spatial,contains
056118468_p291,56,56018_056118468,56018_056118468_r0,-2.489720155016882,47.53257561847543,2.719,2.805,14.25,199.0,0.8616,056118468.jpg,0287_6730,stage2a_spatial,contains
056118468_p292,56,56018_056118468,56018_056118468_r3,-2.489680592272972,47.532567921761824,1.823,2.35,39.1,191.93,0.813,056118468.jpg,0287_6730,stage2a_spatial,overlap
056118483_p293,56,,,-3.065427245578241,47.62712449286157,27.001,27.001,,,0.9525,056118483.jpg,,none,none
056118691_p294,56,,,-2.827295338753914,47.627055030103996,19.134,19.134,,,0.9717,056118691.jpg,,none,none
056118730_p295,56,,,-3.033282275159757,47.80326435696597,21.828,21.828,,,0.9596,056118730.jpg,,none,none
056118780_p296,56,,,-2.9505547535091887,48.14566291801868,24.451,24.451,,,0.9575,056118780.jpg,,none,none
056118987_p297,56,,,-3.3843847196933496,47.854380001265405,17.108,17.108,,,0.9617,056118987.jpg,,none,none
056119025_p298,56,,,-2.9508571164397885,48.14586936972387,17.136,17.136,,,0.9674,056119025.jpg,,none,none
056119176_p299,56,,,-2.8435167572048585,47.632017951663144,16.584,16.584,,,0.9403,056119176.jpg,,none,none
056119179_p300,56,,,-2.8446290447671503,47.63246335599979,26.182,26.182,,,0.948,056119179.jpg,,none,none
056119261_p301,56,,,-2.3655293340927797,47.93586682364416,26.319,26.319,,,0.9731,056119261.jpg,,none,none
056119293_p302,56,,,-3.163905581329412,47.83105052923762,14.1,14.1,,,0.9614,056119293.jpg,,none,none
056119316_p303,56,,,-2.374277654308317,47.81515191766826,16.449,16.449,,,0.9534,056119316.jpg,,none,none
056119482_p304,56,,,-2.8341454798324417,47.64042786250952,12.065,12.065,,,0.8811,056119482.jpg,,none,none
056119532_p305,56,,,-2.487762052946501,47.98792121028413,22.114,22.114,,,0.9474,056119532.jpg,,none,none
056119569_p306,56,,,-3.2643591440239197,48.03388125698873,14.9,14.9,,,0.9803,056119569.jpg,,none,none
056119614_p307,56,,,-3.435758918882741,47.74741033552654,20.327,20.327,,,0.9627,056119614.jpg,,none,none
056119836_p308,56,,,-3.062080520861539,48.055146216562385,6.166,6.166,,,0.954,056119836.jpg,,none,none
056119836_p309,56,,,-3.0620231317070186,48.055145373172124,5.627,5.627,,,0.9337,056119836.jpg,,none,none
056119907_p310,56,,,-3.323292692127808,48.03849481149518,205.852,205.852,,,0.9925,056119907.jpg,,none,none
056119990_p311,56,,,-2.83906727053946,47.64174114382082,4.956,4.956,,,0.8238,056119990.jpg,,none,none
056120068_p312,56,,,-3.238079993510955,47.76371946385817,17.766,17.766,,,0.9756,056120068.jpg,,none,none
056120076_p313,56,,,-3.25585384323253,47.887564984970595,11.851,11.851,,,0.9646,056120076.jpg,,none,none
056120127_p314,56,,,-2.849387622963042,47.664977742014685,4.596,4.596,,,0.91,056120127.jpg,,none,none
056120134_p315,56,,,-2.572773898632623,47.805427904037955,18.683,18.683,,,0.9691,056120134.jpg,,none,none
056120134_p316,56,,,-2.57288444384146,47.805401136638714,4.472,4.472,,,0.8991,056120134.jpg,,none,none
056120232_p317,56,,,-2.9060562919201427,47.549152490996924,4.158,4.158,,,0.7168,056120232.jpg,,none,none
056120232_p318,56,,,-2.905988778063636,47.54912701584598,7.375,7.375,,,0.8513,056120232.jpg,,none,none
056120252_p319,56,,,-3.391824545925688,47.99574540116809,21.62,21.62,,,0.9701,056120252.jpg,,none,none
056120320_p320,56,,,-2.5501309055515846,47.965532829613,9.945,9.945,,,0.9531,056120320.jpg,,none,none
05612036_p321,56,,,-3.4993522568398854,48.04734440697691,14.929,14.929,,,0.9412,05612036.jpg,,none,none
056120394_p322,56,,,-2.7460133010153585,47.98259521408865,10.89,10.89,,,0.9502,056120394.jpg,,none,none
056120394_p323,56,,,-2.74609867066683,47.982575183829155,1.575,1.575,,,0.8053,056120394.jpg,,none,none
056120454_p324,56,,,-2.9480857109720198,47.64453021933897,14.276,14.276,,,0.9388,056120454.jpg,,none,none
056120556_p325,56,,,-2.9922210058839647,47.919634654596585,16.085,16.085,,,0.9646,056120556.jpg,,none,none
056120571_p326,56,,,-2.8351317621902696,48.04619658622104,4.494,4.494,,,0.9637,056120571.jpg,,none,none
056120671_p327,56,,,-3.310323169308623,48.03889325856976,4.778,4.778,,,0.8336,056120671.jpg,,none,none
056120713_p328,56,56261_056120713,56261_056120713_r0,-2.504238523075901,47.67873967703285,813.257,846.37,16.08,192.03,0.9403,056120713.jpg,0287_6746,stage2a_spatial,contains
05612074_p329,56,,,-2.655910349571868,47.9495366264853,4.858,4.858,,,0.8799,05612074.jpg,,none,none
05612074_p330,56,,,-2.655903233352091,47.94951284007539,4.575,4.575,,,0.8593,05612074.jpg,,none,none
056120766_p331,56,56015_056120766,56015_056120766_r2,-2.4950462337875905,47.648105276576345,3.171,3.623,28.95,31.94,0.7265,056120766.jpg,0287_6742,stage2a_spatial,nearest
056120971_p332,56,56261_056120971,56261_056120971_r1,-2.5054606000666997,47.6789701576363,639.948,660.884,14.46,109.17,0.9845,056120971.jpg,0287_6746,stage2a_spatial,contains
056121223_p333,56,56261_056121223,56261_056121223_r5,-2.504732378981185,47.67921685718021,307.318,331.197,21.89,193.83,0.9864,056121223.jpg,0287_6746,stage2a_spatial,contains
05612125_p334,56,,,-2.850109027850214,47.67862411768003,11.638,11.638,,,0.957,05612125.jpg,,none,none
056121256_p335,56,,,-2.31492032742,47.908281843292656,1.375,1.375,,,0.5383,056121256.jpg,,none,none
056121256_p336,56,,,-2.3152614303639627,47.908086456673914,789.484,789.484,,,0.9765,056121256.jpg,,none,none
056121274_p337,56,,,-2.30777689098284,47.90862787586083,14.583,14.583,,,0.9777,056121274.jpg,,none,none
056121296_p338,56,,,-3.033099848840047,47.80369415955776,2.367,2.367,,,0.6653,056121296.jpg,,none,none
056121405_p339,56,,,-3.292779059542167,48.090097690746376,11.567,11.567,,,0.9752,056121405.jpg,,none,none
056121406_p340,56,,,-2.8402572713247034,47.666824474135225,12.147,12.147,,,0.9292,056121406.jpg,,none,none
056121499_p341,56,,,-2.9065586233411995,47.549064521446496,18.868,18.868,,,0.9518,056121499.jpg,,none,none
056121599_p342,56,,,-3.162375031871576,47.83120787716178,12.371,12.371,,,0.9387,056121599.jpg,,none,none
056121666_p343,56,,,-3.449985712255476,48.07346093849773,5.408,5.408,,,0.7975,056121666.jpg,,none,none
056121666_p344,56,,,-3.45004622620068,48.07343783192633,4.276,4.276,,,0.8042,056121666.jpg,,none,none
056121666_p345,56,,,-3.4501262253720086,48.0734177889413,9.894,9.894,,,0.8449,056121666.jpg,,none,none
056121738_p346,56,,,-2.990414300986573,48.04456777471874,16.474,16.474,,,0.9362,056121738.jpg,,none,none
056121740_p347,56,,,-2.7764782308770446,47.68431440129826,12.717,12.717,,,0.9652,056121740.jpg,,none,none
056121782_p348,56,,,-3.189838955462801,47.78288606023954,10.304,10.304,,,0.9291,056121782.jpg,,none,none
056121841_p349,56,,,-3.240418926347021,47.76419417573325,5.325,5.325,,,0.9543,056121841.jpg,,none,none
056121841_p350,56,,,-3.2403520034042654,47.76417593587193,5.423,5.423,,,0.9225,056121841.jpg,,none,none
056121936_p351,56,,,-2.7551582082749873,47.71432955333465,9.528,9.528,,,0.9456,056121936.jpg,,none,none
056121936_p352,56,,,-2.7551024954318666,47.71432012842852,2.272,2.272,,,0.7964,056121936.jpg,,none,none
056121936_p353,56,,,-2.7550585271296084,47.71431125679637,11.189,11.189,,,0.9339,056121936.jpg,,none,none
056122028_p354,56,,,-3.2205951024093267,47.311602463481684,16.411,16.411,,,0.9395,056122028.jpg,,none,none
05612245_p355,56,,,-2.8009540937384436,47.63739413363747,43.207,43.207,,,0.9266,05612245.jpg,,none,none
056122482_p356,56,,,-2.2292612896994575,47.84553404948587,11.305,11.305,,,0.9772,056122482.jpg,,none,none
056122593_p357,56,,,-3.47774757428795,47.81324814778046,11.898,11.898,,,0.9692,056122593.jpg,,none,none
056122638_p358,56,,,-3.475115168397021,47.975673514862,74.662,74.662,,,0.9617,056122638.jpg,,none,none
056122658_p359,56,,,-2.6888721906575275,47.777807589494365,13.552,13.552,,,0.9784,056122658.jpg,,none,none
056122874_p360,56,,,-3.510186698337666,48.01238374349201,546.471,546.471,,,0.9843,056122874.jpg,,none,none
05612288_p361,56,,,-3.5952900387686295,48.146690233000754,15.565,15.565,,,0.9721,05612288.jpg,,none,none
056123033_p362,56,,,-2.9996557538904103,47.67362498419812,27.441,27.441,,,0.9823,056123033.jpg,,none,none
056123054_p363,56,,,-2.5189308877300265,47.63446585588109,14.337,14.337,,,0.976,056123054.jpg,,none,none
056123141_p364,56,,,-3.3980902767826864,47.76862585291533,36.592,36.592,,,0.9552,056123141.jpg,,none,none
056123212_p365,56,,,-2.755886968472003,47.71474082840514,14.171,14.171,,,0.9717,056123212.jpg,,none,none
056123315_p366,56,,,-2.643387608711893,47.870245447101226,9.194,9.194,,,0.9318,056123315.jpg,,none,none
05612341_p367,56,,,-3.234612495206393,47.734757547523984,4.813,4.813,,,0.814,05612341.jpg,,none,none
05612341_p368,56,,,-3.23453309382478,47.73472934393384,1.016,1.016,,,0.7547,05612341.jpg,,none,none
056123467_p369,56,,,-2.453743184983553,47.862092964155536,8.258,8.258,,,0.9768,056123467.jpg,,none,none
056123473_p370,56,,,-2.7138526375331584,47.91867364693023,20.531,20.531,,,0.9649,056123473.jpg,,none,none
056123501_p371,56,,,-2.798358291148629,47.489222294470444,1.595,1.595,,,0.757,056123501.jpg,,none,none
056123599_p372,56,,,-3.0100387143996317,47.6118321559259,37.112,37.112,,,0.9345,056123599.jpg,,none,none
056123665_p373,56,,,-3.39734859486539,47.770021521765685,176.222,176.222,,,0.9747,056123665.jpg,,none,none
056123665_p374,56,,,-3.397056086996858,47.77002920369319,117.052,117.052,,,0.9521,056123665.jpg,,none,none
056123665_p375,56,,,-3.3969099448580056,47.77006213682446,6.431,6.431,,,0.7599,056123665.jpg,,none,none
056123665_p376,56,,,-3.397288530657152,47.76990625482878,155.963,155.963,,,0.9492,056123665.jpg,,none,none
056123665_p377,56,,,-3.396808757259295,47.769927316272664,146.637,146.637,,,0.9665,056123665.jpg,,none,none
056123665_p378,56,,,-3.3972855521484013,47.7697865558114,235.712,235.712,,,0.9763,056123665.jpg,,none,none
056123665_p379,56,,,-3.3968721171432135,47.76980318690555,207.093,207.093,,,0.9775,056123665.jpg,,none,none
056123665_p380,56,,,-3.3966073791569,47.769800462217376,13.184,13.184,,,0.7988,056123665.jpg,,none,none
05612372_p381,56,,,-2.3457506978208493,47.73646851736055,17.931,17.931,,,0.9487,05612372.jpg,,none,none
056123773_p382,56,,,-3.025743367618311,47.59315881965434,8.669,8.669,,,0.9488,056123773.jpg,,none,none
056123837_p383,56,,,-2.906380561317713,47.787361380834305,771.147,771.147,,,0.9923,056123837.jpg,,none,none
056123837_p384,56,,,-2.9060957563933343,47.787420892209816,1.357,1.357,,,0.8077,056123837.jpg,,none,none
05612384_p385,56,,,-3.457572791620845,47.76917205100738,12.07,12.07,,,0.9405,05612384.jpg,,none,none
056124168_p386,56,,,-2.549018298046157,47.96566578087865,19.617,19.617,,,0.9582,056124168.jpg,,none,none
056124287_p387,56,,,-2.6483707330627406,47.62860681559913,11.251,11.251,,,0.9391,056124287.jpg,,none,none
056124347_p388,56,,,-2.167796803976529,47.97201708562474,7.119,7.119,,,0.8444,056124347.jpg,,none,none
0561244_p389,56,,,-2.4035966717294976,47.933398491039604,8.164,8.164,,,0.9341,0561244.jpg,,none,none
056124457_p390,56,,,-2.6765269225188963,47.753015499995605,247.97,247.97,,,0.9816,056124457.jpg,,none,none
056124553_p391,56,,,-2.226392999813298,47.84473009510358,16.573,16.573,,,0.9778,056124553.jpg,,none,none
056124669_p392,56,,,-2.696886856777773,47.58342902880569,5.675,5.675,,,0.9235,056124669.jpg,,none,none
056124669_p393,56,,,-2.6969009697881052,47.58341104225146,1.261,1.261,,,0.8363,056124669.jpg,,none,none
056124669_p394,56,,,-2.696786136123688,47.58338912771929,11.931,11.931,,,0.9444,056124669.jpg,,none,none
056124669_p395,56,,,-2.6967102522696096,47.58337599281174,2.765,2.765,,,0.9388,056124669.jpg,,none,none
